avg,avg_err,chi2,dof,rchi2
rates,0.0026233,7.814e-06,126.69,7,18.099
yields,0.30299,0.00099603,192.32,7,27.475
theta,8.5325,0.0036394,45.753,7,6.5362
q2,0.03005,2.6251e-05,106.73,7,15.247
asym,2.6772,0.0023234,104.32,7,14.903
