md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,1.1372,0.013546,140.94,1.7716,7.5872,0.010157,0.023832,6.7527e-05,2.0985,0.0054819
2,1.112,0.013174,139.08,1.7386,7.607,0.010117,0.024028,6.7542e-05,2.1126,0.0054905
3,1.1359,0.013504,143.36,1.8185,7.5865,0.010155,0.023884,6.7475e-05,2.1,0.0054889
4,1.1477,0.013602,142.51,1.7888,7.6014,0.010058,0.02384,6.6831e-05,2.0972,0.0054487
5,1.1978,0.014304,149.9,1.8865,7.5761,0.010203,0.023559,6.7301e-05,2.078,0.0054155
6,1.2125,0.014389,151.3,1.8949,7.5774,0.010096,0.02349,6.6936e-05,2.0687,0.0054569
7,1.2189,0.014508,153.28,1.9271,7.564,0.010132,0.023447,6.6947e-05,2.0644,0.0054728
8,1.158,0.013843,145.92,1.8482,7.5848,0.01021,0.023685,6.7839e-05,2.0823,0.0055738
