md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.00021663,3.1061e-06,0.027612,0.00042178,7.3246,0.0091644,0.02207,5.7123e-05,2.1742,0.0055831
2,0.00021137,3.0373e-06,0.026975,0.00041368,7.3302,0.0090237,0.022174,5.7334e-05,2.1856,0.0055346
3,0.00021851,3.1085e-06,0.027864,0.0004234,7.3136,0.0088791,0.022053,5.5709e-05,2.1729,0.0054436
4,0.00022015,3.1456e-06,0.028306,0.00043567,7.3231,0.0091334,0.021994,5.629e-05,2.1649,0.0055705
5,0.00022737,3.7536e-06,0.029328,0.0005355,7.2908,0.011341,0.021726,6.8418e-05,2.1503,0.0056027
6,0.00022967,3.3131e-06,0.029377,0.0004531,7.3182,0.0091946,0.021778,5.7517e-05,2.1444,0.0056528
7,0.00023027,3.3052e-06,0.029573,0.0004514,7.3235,0.0092325,0.021845,5.7253e-05,2.15,0.0056471
8,0.00022089,3.3751e-06,0.028338,0.00045555,7.3094,0.010203,0.021889,6.2611e-05,2.1641,0.0056825
