md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.0016641,2.3766e-05,0.21407,0.0032302,7.3207,0.009682,0.022128,6.2313e-05,1.9255,0.0036242
2,0.0015992,2.3016e-05,0.207,0.0032001,7.3246,0.0097655,0.022229,6.3136e-05,1.9322,0.0036499
3,0.0016256,2.3689e-05,0.2095,0.003321,7.3241,0.0099309,0.022195,6.3691e-05,1.9328,0.0035652
4,0.0017039,2.4003e-05,0.21856,0.0032809,7.3258,0.0093893,0.022082,6.0472e-05,1.9237,0.0034966
5,0.0016818,2.4202e-05,0.2147,0.0032514,7.3398,0.0097908,0.022045,6.2766e-05,1.9199,0.0036588
6,0.0016806,2.4154e-05,0.21499,0.0032802,7.3438,0.0096949,0.021992,6.244e-05,1.9148,0.0036614
7,0.0017592,2.6885e-05,0.22566,0.0033917,7.3229,0.01077,0.02191,6.7897e-05,1.9172,0.0035379
8,0.0016692,2.4148e-05,0.21332,0.003284,7.3229,0.0098414,0.022007,6.3334e-05,1.918,0.0036723
