md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.00029579,3.6004e-06,0.036512,0.00046544,7.5618,0.010674,0.023619,7.0799e-05,2.364,0.0070703
2,0.00028648,3.4878e-06,0.035455,0.00045371,7.5746,0.010665,0.023796,7.1177e-05,2.3834,0.0070617
3,0.00029115,3.5732e-06,0.036209,0.00046465,7.5718,0.010866,0.023701,7.2694e-05,2.3712,0.0072629
4,0.00028809,3.519e-06,0.035518,0.00045561,7.5869,0.010624,0.023707,7.0904e-05,2.3717,0.0070774
5,0.00030527,3.8008e-06,0.03733,0.00048215,7.5673,0.010961,0.023359,7.3084e-05,2.3446,0.0071065
6,0.00029947,3.7287e-06,0.037488,0.00048936,7.5812,0.01112,0.023434,7.3237e-05,2.3442,0.0072966
7,0.00030335,3.7328e-06,0.037983,0.00049075,7.5734,0.010945,0.023446,7.2033e-05,2.3478,0.0071858
8,0.00030449,3.7629e-06,0.038003,0.00048904,7.5627,0.01088,0.023463,7.207e-05,2.3467,0.007247
