avg,avg_err,chi2,dof,rchi2
rates,0.0026404,7.9979e-06,22.357,7,3.1938
yields,0.35098,0.0011477,22.074,7,3.1534
theta,8.2512,0.0037299,6.7046,7,0.95779
q2,0.028171,2.6216e-05,41.234,7,5.8906
asym,2.5127,0.0023261,44.105,7,6.3008
