md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,1.1404,0.013561,144.8,1.8252,7.5872,0.010137,0.023843,6.7433e-05,2.0972,0.0054863
2,1.0948,0.01312,138.99,1.7571,7.6008,0.010257,0.024002,6.8496e-05,2.1102,0.0055651
3,1.1372,0.013775,143.91,1.8296,7.5745,0.010483,0.023801,6.9509e-05,2.0974,0.0055315
4,1.1191,0.013432,139.34,1.7662,7.6066,0.010306,0.02388,6.8405e-05,2.1025,0.0055698
5,1.2022,0.014296,152.24,1.9242,7.5805,0.010245,0.023601,6.7642e-05,2.0769,0.0055468
6,1.2221,0.01462,155.61,1.9821,7.5643,0.010321,0.023423,6.8151e-05,2.0642,0.0055367
7,1.2178,0.014515,155.72,1.9799,7.5661,0.010208,0.023466,6.739e-05,2.0663,0.0054907
8,1.1919,0.014136,151.96,1.8976,7.5808,0.010186,0.023678,6.7432e-05,2.0859,0.0054476
