md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.0012772,1.5496e-05,0.15305,0.0019585,7.5765,0.010013,0.023734,6.655e-05,2.0095,0.0055993
2,0.0012327,1.4998e-05,0.14913,0.0019177,7.5967,0.010146,0.023928,6.767e-05,2.0241,0.0057261
3,0.001226,1.628e-05,0.14758,0.0021056,7.5817,0.011514,0.023833,7.5222e-05,2.0245,0.0057064
4,0.001223,1.4844e-05,0.14608,0.0019105,7.6231,0.0099768,0.023948,6.6419e-05,2.0245,0.0056192
5,0.0013222,1.5988e-05,0.15681,0.0020203,7.583,0.0099111,0.02355,6.5657e-05,1.993,0.0055119
6,0.0013289,1.6338e-05,0.16109,0.0020925,7.5688,0.010317,0.023429,6.8045e-05,1.979,0.0057687
7,0.0013337,1.6479e-05,0.1617,0.0021331,7.5841,0.010369,0.02355,6.8025e-05,1.9941,0.0055679
8,0.0012897,1.5538e-05,0.15737,0.00203,7.5997,0.0099312,0.023752,6.5769e-05,2.01,0.0055657
