md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.00087409,1.2712e-05,0.11049,0.0016955,7.3182,0.009864,0.022116,6.4161e-05,1.8918,0.0035911
2,0.00087452,1.278e-05,0.11158,0.0017509,7.3096,0.010089,0.022141,6.5485e-05,1.8945,0.0036608
3,0.00090312,1.4523e-05,0.11385,0.0018206,7.2781,0.011604,0.021934,7.3543e-05,1.8863,0.003722
4,0.00089596,1.3037e-05,0.11277,0.0017317,7.3198,0.0099355,0.022051,6.4354e-05,1.8881,0.0036049
5,0.00093614,1.3645e-05,0.12086,0.0018756,7.3116,0.009943,0.021866,6.415e-05,1.8763,0.0036308
6,0.00094957,1.395e-05,0.12116,0.0018721,7.3045,0.010079,0.021768,6.479e-05,1.87,0.0036452
7,0.00093577,1.3605e-05,0.12041,0.0018869,7.3194,0.0099176,0.021876,6.406e-05,1.8761,0.0036147
8,0.00092641,1.3675e-05,0.11873,0.0018404,7.3083,0.010232,0.021934,6.5707e-05,1.8863,0.0035265
