avg,avg_err,chi2,dof,rchi2
rates,0.0010725,3.3445e-06,199.63,7,28.518
yields,0.12001,0.00041583,270.6,7,38.657
theta,8.5026,0.0037295,45.047,7,6.4353
q2,0.029718,2.6761e-05,98.476,7,14.068
asym,2.6459,0.0023646,92.387,7,13.198
