avg,avg_err,chi2,dof,rchi2
rates,0.0066999,1.9223e-05,25.131,7,3.5901
yields,0.89525,0.0027935,21.877,7,3.1253
theta,8.3548,0.003501,3.3988,7,0.48555
q2,0.028955,2.4782e-05,37.898,7,5.4139
asym,2.5825,0.0022003,35.043,7,5.0061
