md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.030275,0.00046893,3.3158,0.054909,7.4418,0.011261,0.0228,7.5619e-05,1.8717,0.0035414
2,0.029701,0.00049361,3.3578,0.061611,7.4352,0.012697,0.022869,8.4236e-05,1.8762,0.0037325
3,0.0288,0.00050572,3.1982,0.05575,7.4438,0.013753,0.022864,9.1621e-05,1.8801,0.0037604
4,0.027719,0.000451,2.9945,0.053135,7.4707,0.012213,0.022897,8.2103e-05,1.8743,0.0038169
5,0.030436,0.00049231,3.3377,0.058275,7.4441,0.011994,0.022624,7.9675e-05,1.857,0.0038952
6,0.033676,0.00054603,3.7693,0.062598,7.415,0.012078,0.022408,7.9202e-05,1.848,0.0036243
7,0.032343,0.00050362,3.5667,0.059373,7.4398,0.011309,0.022557,7.5258e-05,1.8566,0.0035548
8,0.032608,0.00052535,3.6298,0.061008,7.404,0.011947,0.022469,7.8908e-05,1.8527,0.0036818
