md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.00022308,3.2073e-06,0.028096,0.00042117,7.3172,0.0090845,0.021963,5.7517e-05,2.1688,0.0054664
2,0.0002224,3.4646e-06,0.02796,0.00042039,7.3385,0.011162,0.021897,6.6564e-05,2.1682,0.0056235
3,0.0002135,3.0807e-06,0.027082,0.00040714,7.3239,0.0092173,0.022096,5.7588e-05,2.1769,0.0056539
4,0.0002253,3.198e-06,0.028039,0.00042177,7.3335,0.0090737,0.021969,5.6526e-05,2.163,0.0055629
5,0.00023134,3.3041e-06,0.029623,0.00044918,7.3207,0.0091458,0.021835,5.6782e-05,2.1477,0.0056183
6,0.000235,3.3826e-06,0.029673,0.00044957,7.3238,0.0091854,0.021735,5.7756e-05,2.1386,0.0056918
7,0.00023251,3.3258e-06,0.029665,0.00044896,7.3195,0.0091367,0.02178,5.6782e-05,2.1419,0.0056474
8,0.00022636,3.3033e-06,0.028967,0.00044004,7.3153,0.0095621,0.021885,5.9266e-05,2.1601,0.0056438
