avg,avg_err,chi2,dof,rchi2
rates,0.0013422,3.737e-06,104.71,7,14.958
yields,0.15435,0.00047879,156.46,7,22.352
theta,8.7894,0.003477,58.677,7,8.3824
q2,0.031757,2.5335e-05,121.55,7,17.365
asym,2.829,0.0022404,115.27,7,16.466
