md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.0043195,0.00010658,0.12395,0.0045907,9.3996,0.03814,0.029085,0.00024359,-0.3655,0.0035107
2,0.0041114,9.9675e-05,0.10823,0.0036588,9.3621,0.037101,0.029254,0.0002336,-0.36493,0.003579
3,0.004297,0.00010203,0.11966,0.0045788,9.3721,0.035871,0.029088,0.000226,-0.36335,0.0033874
4,0.0043541,9.8912e-05,0.12041,0.0037762,9.4381,0.034469,0.029617,0.00020991,-0.36842,0.0033263
5,0.0042472,0.00010063,0.11289,0.0036237,9.4472,0.03559,0.02935,0.00022278,-0.36419,0.0034089
6,0.0041747,0.00010129,0.11517,0.0039288,9.4468,0.036518,0.029182,0.00022987,-0.3662,0.0033585
7,0.0044425,0.0001056,0.12183,0.0043401,9.4149,0.035669,0.028934,0.00022398,-0.36274,0.0034294
8,0.0044219,0.00010628,0.12612,0.006839,9.493,0.036702,0.029254,0.00022608,-0.37118,0.003416
