md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,1.1553,0.013698,150.97,1.9159,7.5784,0.010096,0.023794,6.719e-05,2.0921,0.0054607
2,1.1341,0.013567,147.2,1.86,7.5839,0.010317,0.023904,6.8592e-05,2.1042,0.0055269
3,1.1308,0.013457,144.69,1.8271,7.5942,0.010229,0.023939,6.8035e-05,2.105,0.0055262
4,1.1454,0.013961,148.76,1.9755,7.5755,0.010565,0.023706,6.9936e-05,2.089,0.0055729
5,1.1816,0.014109,153.49,1.9495,7.585,0.010255,0.023627,6.7937e-05,2.0788,0.0055423
6,1.2312,0.01458,160.11,2.022,7.5665,0.01008,0.023446,6.6553e-05,2.0629,0.0054342
7,1.1962,0.01433,154.57,1.9588,7.5684,0.01024,0.02349,6.7827e-05,2.0667,0.0055379
8,1.2008,0.014341,155.33,1.9849,7.5588,0.010315,0.023553,6.8287e-05,2.0717,0.0055728
