md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.12588,0.0033105,14.814,0.44661,8.4943,0.035254,0.028665,0.00023383,0.013591,0.0026597
2,0.12067,0.003239,13.722,0.4242,8.4948,0.036069,0.028751,0.00023999,0.01227,0.0025607
3,0.12563,0.0033626,14.286,0.43503,8.4288,0.035233,0.028308,0.00023478,0.0086821,0.0025288
4,0.13025,0.0034123,15.047,0.45593,8.4802,0.035307,0.028486,0.00023402,0.016973,0.0026649
5,0.11713,0.0031436,13.221,0.40529,8.5948,0.036156,0.029002,0.00023974,0.012918,0.0025173
6,0.12487,0.0034019,14.229,0.42875,8.4663,0.037002,0.02827,0.00024495,0.0090904,0.0023709
7,0.12297,0.0032774,14.397,0.43811,8.5448,0.03572,0.028699,0.00023745,0.012466,0.0027047
8,0.12509,0.0032836,14.463,0.43997,8.5321,0.034705,0.02872,0.00023157,0.0081362,0.0023379
