md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.028137,0.00034169,3.193,0.04179,7.7388,0.010463,0.024745,7.0707e-05,2.0944,0.0060541
2,0.028767,0.00034258,3.3375,0.042826,7.7296,0.010163,0.024742,6.917e-05,2.0967,0.0058976
3,0.027618,0.00033485,3.1757,0.04145,7.7513,0.01043,0.024855,7.0814e-05,2.1076,0.0059841
4,0.026102,0.00032331,2.8827,0.03882,7.7764,0.010655,0.024886,7.246e-05,2.1099,0.0061469
5,0.028213,0.00034628,3.2015,0.043128,7.7417,0.010501,0.024538,7.0777e-05,2.0806,0.006024
6,0.030756,0.00037112,3.5097,0.045177,7.7138,0.010501,0.024312,7.0447e-05,2.0588,0.0060032
7,0.029721,0.00037257,3.3664,0.044981,7.7141,0.01098,0.024348,7.3162e-05,2.0701,0.0059152
8,0.02909,0.00035482,3.3186,0.044038,7.7137,0.010513,0.024447,7.0958e-05,2.0723,0.0060273
