md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.00020498,2.7872e-06,0.021957,0.00031769,7.7817,0.012132,0.024749,8.341e-05,2.4725,0.0081814
2,0.00021519,3.4935e-06,0.023728,0.00038636,7.7478,0.015392,0.024715,0.0001021,2.4896,0.0077214
3,0.00020117,2.686e-06,0.022404,0.00032186,7.7991,0.01202,0.025038,8.2116e-05,2.501,0.0081673
4,0.00019336,3.7016e-06,0.020256,0.00031181,7.7606,0.01943,0.02463,0.00012588,2.4846,0.0086801
5,0.00021172,2.9108e-06,0.022737,0.00033382,7.7681,0.012296,0.024487,8.4029e-05,2.4505,0.0082171
6,0.00022795,2.9701e-06,0.025115,0.00035575,7.7598,0.011541,0.024462,7.8043e-05,2.4366,0.0081753
7,0.00021816,2.9176e-06,0.023785,0.00034616,7.7579,0.011888,0.024458,8.0317e-05,2.437,0.0081526
8,0.00021681,2.8515e-06,0.023933,0.00034597,7.7632,0.011688,0.024646,7.8932e-05,2.4627,0.0078691
