md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.20886,0.0069442,26.33,0.93646,8.5238,0.043762,0.029377,0.00029831,0.012328,0.0031112
2,0.19326,0.00649,24.206,0.87811,8.5764,0.045736,0.029849,0.00031447,0.0107,0.0030628
3,0.20259,0.0067873,26.471,0.98422,8.5559,0.045038,0.029641,0.00030865,0.011796,0.003631
4,0.20854,0.0069885,26.541,0.97346,8.5043,0.04428,0.029136,0.00030457,0.010641,0.0035217
5,0.21193,0.007019,26.901,0.97822,8.5064,0.043702,0.029021,0.00029869,0.0048512,0.0030142
6,0.21236,0.0070086,27.915,1.0079,8.5844,0.044941,0.029472,0.00030585,0.0070678,0.0033144
7,0.20499,0.0069715,26.712,0.97822,8.5389,0.045771,0.029227,0.00031373,0.0080277,0.003236
8,0.21327,0.0069624,27.361,0.98955,8.5655,0.042702,0.029467,0.00029263,0.01253,0.0038957
