md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,1.0906,0.013066,131.8,1.6799,7.6162,0.010169,0.02399,6.7974e-05,2.1135,0.0054698
2,1.0949,0.012957,133.58,1.6727,7.6189,0.010029,0.02409,6.7184e-05,2.12,0.0054383
3,1.037,0.012599,124.63,1.6133,7.6437,0.010502,0.024207,7.0413e-05,2.1287,0.0057112
4,1.0721,0.014407,126.71,1.7259,7.6121,0.012133,0.023926,7.8927e-05,2.1189,0.0055402
5,1.1523,0.01376,140.37,1.8511,7.6109,0.010152,0.023752,6.7261e-05,2.0931,0.0054428
6,1.1467,0.013673,139.34,1.7726,7.6222,0.010121,0.023762,6.718e-05,2.0932,0.0054661
7,1.1256,0.013637,136.9,1.7643,7.6168,0.010436,0.023762,6.9245e-05,2.0948,0.0055769
8,1.1215,0.013415,136.45,1.7395,7.6121,0.010126,0.02384,6.7368e-05,2.0999,0.0054508
