md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.00087257,1.2679e-05,0.11202,0.0017316,7.3237,0.0099066,0.022132,6.4582e-05,1.8936,0.0036306
2,0.00087633,1.295e-05,0.11146,0.0017842,7.3025,0.010191,0.022089,6.5963e-05,1.8929,0.0036741
3,0.00089493,1.3782e-05,0.11412,0.0022702,7.2951,0.010845,0.022026,6.9489e-05,1.8917,0.0035559
4,0.00090795,1.3152e-05,0.11453,0.0017602,7.3148,0.0098785,0.022015,6.398e-05,1.8863,0.0035952
5,0.00093677,1.3599e-05,0.11935,0.0018265,7.3151,0.0098639,0.021887,6.3777e-05,1.8782,0.003597
6,0.00095821,1.4083e-05,0.12069,0.0018929,7.3084,0.010148,0.021788,6.5166e-05,1.8751,0.0035842
7,0.00096367,1.4208e-05,0.1234,0.0019618,7.2931,0.010134,0.021728,6.4844e-05,1.8653,0.0037668
8,0.00090689,1.3347e-05,0.11536,0.0017883,7.3153,0.010144,0.02197,6.5507e-05,1.8832,0.0036945
