avg,avg_err,chi2,dof,rchi2
rates,0.0014442,4.7469e-06,45.98,7,6.5686
yields,0.18946,0.00066693,38.872,7,5.5532
theta,8.0625,0.0038306,6.6822,7,0.9546
q2,0.026852,2.6613e-05,42.44,7,6.0629
asym,2.3958,0.0023579,37.642,7,5.3774
