md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.024487,0.00040719,2.5658,0.045417,7.5193,0.012596,0.023298,8.4916e-05,1.8986,0.00383
2,0.026208,0.00042836,2.8222,0.048583,7.4869,0.012454,0.02315,8.4042e-05,1.886,0.0040034
3,0.024419,0.00040084,2.6389,0.047834,7.5252,0.012552,0.023339,8.556e-05,1.897,0.0039932
4,0.023551,0.00059758,2.4849,0.089136,7.4594,0.022185,0.022884,0.00014175,1.8889,0.0042211
5,0.026699,0.00045413,2.8259,0.052228,7.4863,0.012999,0.022884,8.6591e-05,1.8776,0.0039285
6,0.028303,0.00046587,3.1,0.0567,7.4821,0.012479,0.022777,8.3468e-05,1.8671,0.0038708
7,0.028884,0.00048,3.1234,0.057931,7.4556,0.012473,0.022629,8.3033e-05,1.8629,0.0038311
8,0.027286,0.00046283,2.9454,0.054652,7.4718,0.012833,0.022852,8.5668e-05,1.8766,0.0037836
