avg,avg_err,chi2,dof,rchi2
rates,0.0014339,4.7127e-06,38.988,7,5.5697
yields,0.18909,0.00066556,34.257,7,4.8939
theta,8.0704,0.0038312,2.7406,7,0.39151
q2,0.026916,2.6636e-05,43.006,7,6.1437
asym,2.4005,0.0023645,43.892,7,6.2702
