md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.033737,0.00040162,4.3778,0.055278,7.599,0.010415,0.023933,6.9468e-05,2.0273,0.0059029
2,0.033616,0.0004,4.3877,0.055278,7.5949,0.01047,0.023991,6.9879e-05,2.0308,0.0059692
3,0.033115,0.00039692,4.2941,0.054407,7.5982,0.010504,0.023981,7.0002e-05,2.0275,0.006027
4,0.034029,0.00040351,4.4387,0.056145,7.6102,0.010351,0.023926,6.8991e-05,2.0261,0.0058884
5,0.035431,0.00041971,4.5951,0.0575,7.6001,0.010424,0.023748,6.9065e-05,2.0099,0.0059143
6,0.036001,0.00042717,4.6696,0.059094,7.5912,0.010412,0.02361,6.8913e-05,1.998,0.0059029
7,0.035866,0.00043769,4.6401,0.058299,7.5825,0.01078,0.023597,7.0928e-05,2.0003,0.0058178
8,0.035203,0.00041814,4.5916,0.057731,7.5853,0.010398,0.023735,6.9003e-05,2.008,0.0059173
