md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.00090821,1.1903e-05,0.098771,0.0014395,7.7667,0.011002,0.024883,7.4561e-05,2.105,0.006259
2,0.00097218,1.2295e-05,0.10774,0.0014912,7.7406,0.010406,0.024787,7.0621e-05,2.0995,0.005904
3,0.00092388,1.1906e-05,0.10108,0.0014169,7.7703,0.010743,0.024923,7.3148e-05,2.1128,0.0060635
4,0.00084877,1.1485e-05,0.090674,0.0013781,7.7959,0.011494,0.024967,7.8177e-05,2.1139,0.0064455
5,0.00094514,1.2505e-05,0.10286,0.001499,7.7474,0.011087,0.024527,7.4526e-05,2.077,0.0062375
6,0.0010355,1.3409e-05,0.1143,0.0016148,7.7131,0.010904,0.024266,7.3048e-05,2.0554,0.0060889
7,0.0010054,1.3126e-05,0.11056,0.0015765,7.7238,0.01096,0.024352,7.3458e-05,2.0649,0.0060563
8,0.00099001,1.2768e-05,0.10771,0.0015349,7.7281,0.010723,0.024506,7.2161e-05,2.0734,0.0060627
