avg,avg_err,chi2,dof,rchi2
rates,0.0011025,3.8704e-06,152.8,7,21.828
yields,0.12176,0.00047257,188.36,7,26.908
theta,8.2685,0.003973,51.443,7,7.349
q2,0.028053,2.8149e-05,104.67,7,14.952
asym,2.4974,0.0024847,101.31,7,14.473
