md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.039571,0.0005866,5.0391,0.078921,7.3022,0.010538,0.022027,6.9523e-05,1.8235,0.0034408
2,0.03837,0.00058144,4.8153,0.076979,7.3025,0.010996,0.022104,7.2511e-05,1.8313,0.0034645
3,0.038667,0.00057965,4.8402,0.075336,7.3079,0.010772,0.022097,7.1143e-05,1.829,0.003454
4,0.040735,0.00061826,5.111,0.081067,7.289,0.010957,0.021885,7.147e-05,1.8155,0.0035136
5,0.042339,0.00064252,5.4373,0.084929,7.2941,0.010881,0.021798,7.0709e-05,1.8118,0.003377
6,0.042582,0.00064588,5.3798,0.085536,7.2909,0.010925,0.021702,7.0995e-05,1.8069,0.0034452
7,0.042312,0.0006394,5.3928,0.084524,7.2997,0.010829,0.02178,7.052e-05,1.8104,0.0033863
8,0.041802,0.0006309,5.3286,0.084424,7.287,0.010818,0.021835,7.0443e-05,1.8146,0.0034088
