md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.10652,0.0030895,11.713,0.38744,8.5527,0.039774,0.029224,0.00026607,0.014299,0.0028477
2,0.10018,0.0029652,11.022,0.37496,8.5797,0.040081,0.02952,0.00027051,0.014419,0.0030853
3,0.11168,0.0032376,11.92,0.39898,8.4487,0.039155,0.0286,0.00026157,0.0069667,0.0031743
4,0.10992,0.0031587,12.22,0.40892,8.5144,0.038287,0.028827,0.00025532,0.0092241,0.0025701
5,0.10914,0.0031536,12.252,0.40363,8.5394,0.039406,0.028902,0.00026288,0.0079191,0.0022706
6,0.10313,0.0030724,10.955,0.36987,8.5511,0.040276,0.028945,0.00026871,0.014438,0.0030032
7,0.11118,0.0032644,12.205,0.41574,8.4942,0.040835,0.028608,0.00027124,0.012434,0.0032904
8,0.10873,0.0032006,11.907,0.4015,8.5001,0.040345,0.028755,0.00026571,0.01186,0.0032973
