avg,avg_err,chi2,dof,rchi2
rates,0.0043347,1.2101e-05,9.652,7,1.3789
yields,0.57812,0.0017603,6.1664,7,0.88091
theta,8.4465,0.0035116,3.791,7,0.54158
q2,0.029622,2.503e-05,48.938,7,6.9911
asym,2.6419,0.0022226,49.824,7,7.1177
