md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.12092,0.0032055,14.026,0.42474,8.5086,0.034415,0.028667,0.00022873,0.0096392,0.0026216
2,0.12943,0.0034131,14.828,0.45185,8.4464,0.035215,0.028453,0.00023365,0.012342,0.0024182
3,0.12133,0.0032832,13.98,0.43327,8.4676,0.036603,0.028569,0.00024443,0.012984,0.0029487
4,0.12644,0.0033127,14.788,0.44339,8.4947,0.034955,0.028544,0.00023094,0.0069404,0.002609
5,0.13331,0.0034296,15.289,0.45317,8.4863,0.034382,0.028311,0.00022633,0.01236,0.0026689
6,0.12273,0.0032989,14.125,0.43409,8.5239,0.036385,0.028569,0.00024159,0.0093392,0.0025593
7,0.12516,0.003334,14.712,0.44627,8.5077,0.035843,0.028462,0.00023621,0.01294,0.0027895
8,0.12723,0.0033873,14.698,0.4417,8.4742,0.036687,0.028437,0.00024363,0.011468,0.0024694
