md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.0072978,0.00012886,0.76167,0.014032,7.4729,0.013773,0.022984,9.2241e-05,1.93,0.0040679
2,0.0075092,0.00012005,0.80691,0.014037,7.5067,0.012032,0.023274,8.1725e-05,1.9408,0.0037667
3,0.0069708,0.00011678,0.74113,0.013349,7.5199,0.012998,0.023324,8.8236e-05,1.944,0.0040005
4,0.006698,0.00011529,0.70294,0.013417,7.5137,0.013258,0.02312,9.0777e-05,1.9314,0.0042888
5,0.0076475,0.00013096,0.82058,0.015328,7.4741,0.012977,0.022787,8.6582e-05,1.9154,0.0040185
6,0.0082629,0.00013452,0.88157,0.015724,7.48,0.012239,0.022776,8.1611e-05,1.9083,0.0039546
7,0.008386,0.00013728,0.89289,0.015749,7.4577,0.012117,0.022649,8.1024e-05,1.9084,0.0038124
8,0.0080186,0.00012848,0.85024,0.015022,7.4729,0.011782,0.022857,7.9528e-05,1.9158,0.0038077
