md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.034096,0.00040193,4.3275,0.053844,7.5998,0.01022,0.023917,6.8306e-05,2.026,0.0058505
2,0.034223,0.00042118,4.352,0.0545,7.5829,0.010999,0.023914,7.2757e-05,2.0245,0.0062178
3,0.033843,0.00039566,4.3589,0.053927,7.6186,0.010148,0.024081,6.7819e-05,2.0386,0.0058086
4,0.034605,0.00041112,4.3539,0.054445,7.5908,0.010346,0.023791,6.8729e-05,2.015,0.0058891
5,0.03584,0.00042422,4.5884,0.057815,7.5887,0.010355,0.023658,6.8578e-05,2.0019,0.0058974
6,0.036143,0.00042783,4.6182,0.058147,7.5883,0.010385,0.023585,6.8845e-05,1.9974,0.0058876
7,0.035348,0.00041739,4.5476,0.056883,7.6116,0.010321,0.02376,6.8466e-05,2.0115,0.0058702
8,0.035562,0.00043478,4.5686,0.059817,7.5764,0.010967,0.02368,7.2102e-05,2.0106,0.0058961
