md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.011459,0.00019759,1.4543,0.026945,7.2683,0.013189,0.02187,8.4156e-05,1.8654,0.0035307
2,0.011143,0.00016723,1.4094,0.022292,7.2982,0.010789,0.022084,7.114e-05,1.8704,0.0035146
3,0.011227,0.00016657,1.4158,0.022305,7.3036,0.010564,0.022082,6.9683e-05,1.8687,0.0035119
4,0.011739,0.00017397,1.4718,0.023137,7.2907,0.010437,0.021881,6.8602e-05,1.8581,0.0034309
5,0.012066,0.0001805,1.5386,0.024489,7.2925,0.010594,0.021767,6.9203e-05,1.8515,0.0034836
6,0.012252,0.00018528,1.5427,0.025199,7.284,0.010763,0.021648,7.0122e-05,1.8427,0.0035523
7,0.012187,0.00018197,1.5698,0.024898,7.2908,0.010586,0.021728,6.9151e-05,1.8467,0.0035256
8,0.01186,0.00017895,1.5172,0.024613,7.2874,0.010836,0.021819,7.083e-05,1.8561,0.0034801
