md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.00058263,9.4118e-06,0.062236,0.0011102,7.4956,0.011581,0.023094,7.7334e-05,1.959,0.0040853
2,0.00060568,9.6395e-06,0.066156,0.0011856,7.4838,0.011475,0.023104,7.6616e-05,1.9594,0.0040429
3,0.00057426,9.3887e-06,0.062001,0.0011066,7.5061,0.011988,0.023214,7.993e-05,1.9655,0.0042247
4,0.00051735,8.6145e-06,0.054312,0.0010204,7.5491,0.012063,0.023361,8.0672e-05,1.9747,0.0041988
5,0.00061222,1.0623e-05,0.064305,0.0011891,7.4645,0.012876,0.02273,8.3854e-05,1.9347,0.0046202
6,0.00068181,1.3499e-05,0.074814,0.0020369,7.4392,0.01542,0.022545,9.6853e-05,1.9377,0.0038491
7,0.00063981,1.0226e-05,0.067671,0.0011622,7.4823,0.011285,0.022778,7.4544e-05,1.9432,0.0038854
8,0.00061478,9.659e-06,0.065766,0.001125,7.4994,0.010984,0.023001,7.3057e-05,1.9524,0.0039122
