md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.19714,0.0067084,25.488,0.95809,8.5418,0.044808,0.029487,0.00030724,0.0058155,0.0030965
2,0.20565,0.0070319,26.681,1.002,8.4663,0.045102,0.029043,0.00030908,0.0063901,0.0032509
3,0.2004,0.0067136,25.226,0.9314,8.5838,0.044672,0.029829,0.00030695,0.012085,0.0036534
4,0.20612,0.0067061,27.298,0.98219,8.6226,0.043015,0.029964,0.00029461,0.00076736,0.0034805
5,0.20498,0.0068596,26.726,1.0032,8.5298,0.044413,0.029174,0.0003018,0.008611,0.0035661
6,0.20002,0.0068552,25.441,0.95411,8.5355,0.045638,0.029145,0.00031025,0.011139,0.0036453
7,0.20851,0.0070088,26.95,0.98522,8.5265,0.044537,0.029151,0.00030456,0.011452,0.0031424
8,0.20616,0.0069689,27.104,1.0291,8.5082,0.045958,0.029115,0.00031214,0.0063526,0.0025728
