md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.2046,0.0067685,26.493,0.95246,8.5355,0.04393,0.029454,0.00030195,0.015636,0.0032957
2,0.22549,0.0072671,28.687,0.988,8.5058,0.042207,0.029291,0.00028738,0.012774,0.0034658
3,0.1982,0.0065626,24.962,0.89421,8.6123,0.043048,0.029957,0.0002989,0.012177,0.0031407
4,0.20994,0.0069078,27.49,0.9857,8.518,0.042623,0.029211,0.00029391,0.014719,0.0035644
5,0.21749,0.0071319,27.873,0.99695,8.4936,0.044035,0.028888,0.00029916,0.015847,0.0032609
6,0.20759,0.0069977,27.198,0.99345,8.5368,0.044726,0.029149,0.00030451,0.012901,0.0033462
7,0.20501,0.0070182,26.131,0.94881,8.5057,0.045317,0.028933,0.00030724,0.0027644,0.0031055
8,0.21566,0.007142,27.715,0.98659,8.5073,0.043674,0.029118,0.00029812,0.011031,0.0029582
