md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.14387,0.0034805,17.242,0.47073,8.4593,0.03199,0.028176,0.00021115,0.010639,0.002202
2,0.13794,0.0033949,15.883,0.43907,8.485,0.033484,0.028445,0.00022205,0.0067483,0.0023308
3,0.14621,0.003584,17.184,0.47481,8.3704,0.032189,0.027639,0.00021077,0.01429,0.0024636
4,0.14395,0.003496,16.714,0.45655,8.4667,0.032849,0.028147,0.0002157,0.010086,0.0022582
5,0.1469,0.0035547,17.333,0.47647,8.4413,0.032194,0.02783,0.00021124,0.013184,0.0021584
6,0.13891,0.0034259,16.559,0.46123,8.481,0.033045,0.027992,0.00021773,0.010359,0.0023092
7,0.14562,0.0035246,17.225,0.4765,8.4655,0.032615,0.027951,0.00021428,0.01424,0.0024704
8,0.14594,0.0034676,17.263,0.46519,8.4754,0.031201,0.028074,0.0002066,0.0068938,0.0020917
