md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.040156,0.00059567,5.0936,0.081451,7.2986,0.010586,0.022015,6.9553e-05,1.8226,0.0033996
2,0.038256,0.00057704,4.8811,0.078591,7.3108,0.010923,0.022169,7.1753e-05,1.8325,0.0034519
3,0.038885,0.00058491,4.952,0.07849,7.2958,0.010787,0.022035,7.1004e-05,1.8226,0.0035405
4,0.039995,0.00060109,5.007,0.079458,7.2973,0.010756,0.021926,7.0869e-05,1.8169,0.0035041
5,0.04243,0.0006477,5.3583,0.087151,7.2881,0.010967,0.021755,7.1197e-05,1.8092,0.0033948
6,0.043302,0.00064114,5.4788,0.085883,7.2948,0.010459,0.021717,6.8126e-05,1.8047,0.0034148
7,0.04232,0.00065186,5.3795,0.088959,7.2883,0.011165,0.021716,7.2542e-05,1.8077,0.0034209
8,0.041121,0.00061479,5.1844,0.082849,7.2931,0.010602,0.021846,6.9497e-05,1.813,0.003457
