avg,avg_err,chi2,dof,rchi2
rates,0.0026587,8.0208e-06,21.264,7,3.0377
yields,0.35135,0.0011432,20.183,7,2.8833
theta,8.2539,0.0037107,6.7092,7,0.95846
q2,0.028177,2.61e-05,52.965,7,7.5665
asym,2.5127,0.0023181,51.741,7,7.3916
