md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.0016433,2.3607e-05,0.21174,0.0032338,7.3195,0.0097446,0.022116,6.2783e-05,1.925,0.003631
2,0.0016099,2.3359e-05,0.20503,0.0031311,7.3224,0.0099285,0.022207,6.3935e-05,1.9349,0.0035916
3,0.0016443,2.3716e-05,0.20892,0.0031995,7.3235,0.0098644,0.022174,6.3482e-05,1.9317,0.0035621
4,0.0016947,2.397e-05,0.2139,0.0032246,7.3276,0.0094833,0.022084,6.1058e-05,1.9236,0.0035319
5,0.0017378,2.4953e-05,0.22152,0.0033878,7.3233,0.00981,0.021941,6.2665e-05,1.9136,0.0036335
6,0.0017675,2.5372e-05,0.22448,0.0034351,7.3238,0.0097912,0.021879,6.2426e-05,1.9083,0.003659
7,0.0017658,2.5225e-05,0.22604,0.0034318,7.3171,0.0096602,0.021853,6.2021e-05,1.9086,0.0036142
8,0.0017269,2.4712e-05,0.22065,0.0033528,7.323,0.00972,0.022011,6.2214e-05,1.9203,0.0035509
