avg,avg_err,chi2,dof,rchi2
rates,0.0014386,3.8947e-06,53.244,7,7.6063
yields,0.17176,0.00051546,106.64,7,15.234
theta,8.7354,0.0034135,32.869,7,4.6956
q2,0.031409,2.4739e-05,105.23,7,15.033
asym,2.7997,0.0021915,99.458,7,14.208
