md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.010284,0.00015484,1.1949,0.019144,7.3545,0.010782,0.022313,7.1713e-05,1.8844,0.0035677
2,0.010475,0.00016113,1.2498,0.020649,7.3388,0.011209,0.022311,7.3855e-05,1.8881,0.0034709
3,0.010291,0.00015619,1.1815,0.018888,7.35,0.01101,0.022337,7.2876e-05,1.886,0.0035427
4,0.010101,0.00015477,1.1563,0.018902,7.3677,0.011031,0.022315,7.2883e-05,1.8838,0.0036052
5,0.01113,0.00016702,1.3112,0.021422,7.3436,0.010662,0.022046,7.0166e-05,1.867,0.0035317
6,0.011868,0.00017596,1.4085,0.021708,7.334,0.010459,0.02192,6.8528e-05,1.8641,0.0033153
7,0.011249,0.000173,1.3174,0.020794,7.3285,0.011122,0.021919,7.2782e-05,1.8612,0.0035789
8,0.010951,0.00016674,1.2772,0.020153,7.3339,0.010908,0.022078,7.1515e-05,1.8716,0.0035012
