avg,avg_err,chi2,dof,rchi2
rates,0.0020931,6.7604e-06,121.27,7,17.324
yields,0.23429,0.00083812,198.18,7,28.312
theta,8.4376,0.0038249,38.119,7,5.4456
q2,0.029261,2.7386e-05,89.777,7,12.825
asym,2.6051,0.0024195,88.398,7,12.628
