avg,avg_err,chi2,dof,rchi2
rates,0.003081,8.7345e-06,18.537,7,2.6482
yields,0.40895,0.0012583,11.818,7,1.6883
theta,8.4035,0.0036073,9.6988,7,1.3855
q2,0.029294,2.5664e-05,41.099,7,5.8712
asym,2.6126,0.0022793,39.791,7,5.6844
