md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.14577,0.0034514,17.004,0.45119,8.43,0.031583,0.027811,0.00020648,0.0083062,0.0019942
2,0.14111,0.0033415,16.498,0.44162,8.5086,0.031531,0.028461,0.00020955,0.0099448,0.002477
3,0.14521,0.0033558,17.14,0.45441,8.509,0.030097,0.028406,0.00020148,0.011579,0.0022631
4,0.15074,0.0034726,17.069,0.43529,8.5039,0.030016,0.028156,0.00019829,0.014477,0.0022618
5,0.14363,0.0034098,16.886,0.45389,8.4879,0.031428,0.02799,0.00020673,0.010765,0.0025893
6,0.14833,0.0035443,17.08,0.46336,8.4564,0.031515,0.027763,0.00020563,0.0093542,0.0024074
7,0.14548,0.0034116,17.201,0.46302,8.5094,0.030918,0.028089,0.00020304,0.01208,0.0024849
8,0.14808,0.0035219,16.829,0.44174,8.4681,0.032241,0.028023,0.00021125,0.013994,0.0022579
