md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.80995,0.01057,87.668,1.2402,7.77,0.011291,0.024898,7.6524e-05,2.1905,0.0061221
2,0.84964,0.01076,94.382,1.3263,7.756,0.010887,0.024904,7.3872e-05,2.1938,0.0057829
3,0.80226,0.010323,87.871,1.2277,7.7923,0.01117,0.025092,7.6136e-05,2.2083,0.0059541
4,0.76541,0.010132,81.515,1.183,7.8058,0.011557,0.025037,7.8785e-05,2.2045,0.0062496
5,0.83133,0.010777,91.246,1.3212,7.7751,0.011059,0.024726,7.4668e-05,2.1771,0.0058848
6,0.90316,0.011466,99.241,1.3868,7.7471,0.010881,0.024478,7.3565e-05,2.157,0.0058165
7,0.86803,0.011127,94.726,1.3205,7.7583,0.010945,0.024589,7.3729e-05,2.1648,0.0058453
8,0.88608,0.011124,96.981,1.3449,7.7521,0.010632,0.024659,7.1828e-05,2.1703,0.0057452
