md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.033903,0.00039934,4.3587,0.054278,7.6044,0.010145,0.023948,6.7809e-05,2.026,0.0058161
2,0.03326,0.00039817,4.2639,0.054186,7.6025,0.01057,0.024025,7.0608e-05,2.036,0.0059717
3,0.0343,0.00040384,4.4247,0.055149,7.5927,0.010262,0.023936,6.8524e-05,2.0256,0.0058773
4,0.034916,0.00041488,4.494,0.057006,7.5885,0.010395,0.023778,6.9084e-05,2.0149,0.0058596
5,0.034853,0.00041084,4.5113,0.056827,7.6192,0.010294,0.023844,6.8454e-05,2.0174,0.0058667
6,0.036283,0.00043061,4.6725,0.059208,7.5832,0.010389,0.023553,6.8795e-05,1.9946,0.0058574
7,0.036272,0.00042433,4.7061,0.058367,7.5957,0.010126,0.02366,6.7234e-05,2.0021,0.0057744
8,0.035007,0.00041313,4.5509,0.057055,7.5994,0.010287,0.023803,6.8432e-05,2.0156,0.0058633
