avg,avg_err,chi2,dof,rchi2
rates,0.0067055,1.925e-05,11.917,7,1.7024
yields,0.89008,0.0027794,13.881,7,1.983
theta,8.3509,0.0035115,1.2265,7,0.17521
q2,0.028931,2.485e-05,39.277,7,5.611
asym,2.5803,0.0022066,38.897,7,5.5567
