md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.001322,1.5936e-05,0.16988,0.0021651,7.5575,0.010027,0.023645,6.6391e-05,1.9984,0.0056369
2,0.0013196,1.5842e-05,0.16928,0.0021532,7.548,0.0098947,0.02366,6.5581e-05,1.999,0.0055681
3,0.0013117,1.5866e-05,0.16976,0.0021848,7.5562,0.010082,0.02368,6.6727e-05,2.0019,0.0056323
4,0.0013333,1.6112e-05,0.16951,0.0021783,7.5585,0.01009,0.023572,6.6719e-05,1.9923,0.0056628
5,0.0013591,1.6566e-05,0.1744,0.0022519,7.5529,0.010252,0.023405,6.7579e-05,1.9803,0.0056901
6,0.0013966,1.6994e-05,0.17917,0.0023094,7.5431,0.010249,0.02329,6.7368e-05,1.9685,0.005689
7,0.001401,1.6899e-05,0.18026,0.0023104,7.5436,0.010074,0.023309,6.6406e-05,1.9695,0.0056452
8,0.0013475,1.6387e-05,0.17297,0.0022344,7.5442,0.010154,0.023435,6.7028e-05,1.981,0.0057011
