md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.00022621,3.353e-06,0.027379,0.00040974,7.3139,0.0095396,0.021923,6.1077e-05,2.1554,0.0060843
2,0.00021794,3.0856e-06,0.026568,0.00039664,7.3225,0.0089138,0.022104,5.5869e-05,2.1765,0.0054873
3,0.00021461,3.0608e-06,0.026229,0.00039676,7.3336,0.0090547,0.022133,5.6561e-05,2.1796,0.0055421
4,0.00022238,3.1707e-06,0.026526,0.00038952,7.3465,0.0091695,0.022076,5.6888e-05,2.1759,0.0054713
5,0.0002306,3.3257e-06,0.027594,0.00041208,7.3306,0.0092161,0.021833,5.8174e-05,2.1524,0.0056198
6,0.00023521,3.4475e-06,0.028562,0.00043042,7.3347,0.0094208,0.021755,6.0119e-05,2.1462,0.0056625
7,0.0002364,3.8324e-06,0.028919,0.00045463,7.315,0.011204,0.021754,6.6915e-05,2.1534,0.0054211
8,0.00022836,3.2915e-06,0.028296,0.00043316,7.321,0.0093207,0.021895,5.7557e-05,2.1563,0.0056646
