md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.0010229,1.2873e-05,0.11526,0.0015723,7.7149,0.010359,0.02454,7.0122e-05,2.0768,0.0059072
2,0.0010924,1.351e-05,0.12555,0.0016705,7.6836,0.010263,0.024448,6.8935e-05,2.0698,0.00577
3,0.0010319,1.2848e-05,0.11906,0.0016233,7.7271,0.010327,0.02467,6.9919e-05,2.0899,0.0058343
4,0.0010035,1.2847e-05,0.11131,0.0015559,7.7225,0.010609,0.024525,7.1426e-05,2.0753,0.005979
5,0.0010927,1.3795e-05,0.12203,0.0016866,7.6898,0.010415,0.024192,6.9503e-05,2.0491,0.0058097
6,0.0011694,1.4471e-05,0.13387,0.0017935,7.6754,0.010226,0.024043,6.8062e-05,2.0336,0.0057241
7,0.0011289,1.4014e-05,0.1288,0.0017266,7.6907,0.010241,0.024169,6.8536e-05,2.0459,0.0057502
8,0.0011079,1.3838e-05,0.12601,0.0017038,7.6777,0.010259,0.024202,6.8604e-05,2.0476,0.0057621
