md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.038451,0.00061386,4.9276,0.080475,7.2863,0.011804,0.021972,7.6817e-05,1.8239,0.003561
2,0.037114,0.00055712,4.722,0.075328,7.3202,0.010771,0.02223,7.1262e-05,1.8335,0.0034843
3,0.036885,0.00056086,4.7369,0.076944,7.3165,0.010994,0.022183,7.2542e-05,1.8291,0.0035857
4,0.040288,0.00060449,5.1125,0.081968,7.2909,0.010683,0.021901,7.0123e-05,1.8154,0.0034596
5,0.041589,0.00061716,5.3468,0.084373,7.302,0.010492,0.021851,6.8645e-05,1.8112,0.003407
6,0.041534,0.00063002,5.2412,0.0842,7.293,0.010824,0.021731,7.0525e-05,1.8034,0.0034784
7,0.041262,0.00063618,5.2497,0.085504,7.2896,0.011192,0.021737,7.2931e-05,1.8033,0.0036601
8,0.039377,0.0005949,5.0182,0.08032,7.3117,0.01077,0.021985,7.0671e-05,1.8206,0.0034343
