avg,avg_err,chi2,dof,rchi2
rates,0.0028566,7.6288e-06,27.773,7,3.9675
yields,0.36791,0.0010785,35.989,7,5.1413
theta,8.5938,0.003455,15.741,7,2.2487
q2,0.030495,2.4745e-05,82.618,7,11.803
asym,2.7203,0.0021961,81.784,7,11.683
