avg,avg_err,chi2,dof,rchi2
rates,0.0043533,1.2143e-05,19.038,7,2.7197
yields,0.57126,0.0017378,26.855,7,3.8364
theta,8.4397,0.0035118,9.9084,7,1.4155
q2,0.029569,2.5026e-05,57.033,7,8.1475
asym,2.6377,0.0022219,56.026,7,8.0037
