md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.00029196,3.5645e-06,0.03708,0.00047499,7.5737,0.010715,0.023701,7.1721e-05,2.3735,0.0071125
2,0.00028246,3.5517e-06,0.036529,0.0004746,7.5717,0.011152,0.02377,7.4789e-05,2.3821,0.0072855
3,0.00028297,3.4702e-06,0.036116,0.00046872,7.5818,0.010862,0.023817,7.2567e-05,2.3821,0.0072603
4,0.00029471,3.8724e-06,0.037598,0.00055132,7.5636,0.011828,0.023506,7.9198e-05,2.3682,0.0071732
5,0.00030761,4.169e-06,0.039342,0.00050806,7.5511,0.012051,0.023293,8.1874e-05,2.3415,0.0072841
6,0.00031029,4.0615e-06,0.039597,0.0005301,7.556,0.011573,0.02323,7.8371e-05,2.3379,0.0071478
7,0.00030876,3.8191e-06,0.040044,0.00051286,7.557,0.010967,0.023374,7.2192e-05,2.343,0.0070628
8,0.00030888,3.7873e-06,0.039497,0.00051156,7.5347,0.010776,0.023375,7.1392e-05,2.3404,0.0071186
