avg,avg_err,chi2,dof,rchi2
rates,0.00088744,2.321e-06,9.9066,7,1.4152
yields,0.11988,0.00034383,14.921,7,2.1315
theta,8.7241,0.0035454,7.2912,7,1.0416
q2,0.031597,2.5667e-05,52.002,7,7.4288
asym,2.8173,0.0022774,52.634,7,7.5192
