md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.00084314,1.472e-05,0.086917,0.0016928,7.5666,0.012736,0.0235,8.5263e-05,2.0172,0.004611
2,0.00091473,1.5663e-05,0.095629,0.0017775,7.5604,0.01264,0.023539,8.4598e-05,2.025,0.0043294
3,0.00085543,1.4658e-05,0.089987,0.0017454,7.5839,0.012494,0.023666,8.3632e-05,2.0281,0.0045272
4,0.000773,1.8541e-05,0.07747,0.0016573,7.5197,0.0203,0.023155,0.00012985,2.0142,0.0051047
5,0.00089191,1.7885e-05,0.091129,0.0021969,7.5105,0.015493,0.022981,9.9867e-05,1.9944,0.0046762
6,0.0010184,1.6884e-05,0.10541,0.0019266,7.5503,0.011954,0.023157,7.8828e-05,1.9961,0.004338
7,0.00094706,1.6404e-05,0.098177,0.0018833,7.5404,0.012605,0.023096,8.3363e-05,1.9922,0.0045644
8,0.00095383,1.5912e-05,0.098569,0.0018317,7.5473,0.011852,0.023252,7.8976e-05,2.003,0.0042897
