md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.0094268,9.9373e-05,1.2446,0.013976,7.7788,0.010185,0.025138,6.9235e-05,-2.2427,0.0061469
2,0.009406,9.8377e-05,1.2381,0.013874,7.7896,0.010068,0.025286,6.8507e-05,-2.2551,0.0060803
3,0.0092674,9.8443e-05,1.2202,0.013788,7.7789,0.010337,0.02519,7.0319e-05,-2.247,0.0062463
4,0.0094009,0.00010015,1.2312,0.014033,7.7762,0.01035,0.025051,7.0025e-05,-2.2352,0.0061982
5,0.0097957,0.00010412,1.2904,0.014623,7.7669,0.010428,0.024854,7.0153e-05,-2.2193,0.0061546
6,0.0096463,0.00010245,1.2552,0.014274,7.784,0.010344,0.024897,6.9921e-05,-2.2202,0.0062183
7,0.0099491,0.00010391,1.3187,0.014696,7.7779,0.010058,0.024884,6.7849e-05,-2.2207,0.0060223
8,0.0094905,0.00010071,1.2503,0.014171,7.7823,0.010342,0.025033,7.0028e-05,-2.2321,0.006213
