md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.0016186,2.7003e-05,0.20822,0.0035077,7.3075,0.012276,0.022106,7.6455e-05,1.9309,0.0037103
2,0.0015653,2.2475e-05,0.20129,0.0030883,7.3378,0.0096562,0.022312,6.2554e-05,1.938,0.0035911
3,0.0015613,2.2801e-05,0.19968,0.00311,7.3332,0.0099642,0.022261,6.4163e-05,1.9341,0.0036899
4,0.0016421,2.4026e-05,0.20981,0.0033488,7.3233,0.010037,0.022088,6.4264e-05,1.9246,0.0036503
5,0.0017275,2.4993e-05,0.21843,0.0033368,7.3096,0.009808,0.021873,6.2777e-05,1.908,0.0036613
6,0.0017351,2.804e-05,0.22531,0.0046184,7.3012,0.011714,0.021791,7.2725e-05,1.9115,0.0036304
7,0.0017421,2.6616e-05,0.22402,0.0040752,7.3039,0.010729,0.021812,6.7677e-05,1.9085,0.0036614
8,0.0016152,2.3298e-05,0.20851,0.003217,7.3474,0.0097701,0.022182,6.2941e-05,1.9278,0.003636
