md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.00068528,1.0784e-05,0.075751,0.0012911,7.4367,0.011162,0.02278,7.3112e-05,1.9467,0.0036836
2,0.00067853,1.0433e-05,0.075449,0.0012231,7.4463,0.010791,0.022914,7.1296e-05,1.9513,0.003663
3,0.00064776,1.003e-05,0.072166,0.0011894,7.4715,0.010982,0.023024,7.3067e-05,1.9553,0.0038152
4,0.00064516,1.1859e-05,0.070327,0.0014363,7.4459,0.014014,0.022781,8.9585e-05,1.9462,0.0040355
5,0.00070851,1.1353e-05,0.078733,0.0014287,7.4383,0.011502,0.022582,7.4968e-05,1.9315,0.0038443
6,0.00075943,1.1443e-05,0.084836,0.0013866,7.4334,0.010403,0.02247,6.8303e-05,1.9206,0.0037209
7,0.0007309,1.1102e-05,0.081734,0.0013803,7.4456,0.010443,0.022572,6.8605e-05,1.9274,0.0037176
8,0.00071863,1.1069e-05,0.080458,0.0013367,7.421,0.010736,0.022553,7.044e-05,1.927,0.0037441
