md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.0055588,0.00011899,0.14544,0.0049115,9.4046,0.032395,0.028769,0.00019501,-0.35982,0.0030568
2,0.0053394,0.00011789,0.13863,0.003914,9.426,0.033878,0.028879,0.00020409,-0.36824,0.0031775
3,0.0053646,0.00011791,0.14349,0.0048475,9.4131,0.033285,0.02881,0.00020437,-0.36489,0.003173
4,0.0054815,0.00011638,0.14394,0.0037711,9.4455,0.032076,0.029162,0.00019749,-0.36634,0.0030192
5,0.0055172,0.00012166,0.14765,0.0040959,9.374,0.033962,0.028246,0.00020308,-0.3651,0.0031023
6,0.0052381,0.00011764,0.13981,0.0046112,9.392,0.03396,0.028388,0.00020905,-0.35625,0.0031111
7,0.0054086,0.00012067,0.14522,0.0040103,9.4426,0.034093,0.028585,0.00020579,-0.36574,0.0031529
8,0.0056968,0.00012961,0.15175,0.0050906,9.4114,0.034575,0.028175,0.00021297,-0.361,0.0031209
