md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.21458,0.0071004,26.741,0.94473,8.4934,0.044195,0.029135,0.00030231,0.0080183,0.0028029
2,0.19667,0.006675,25.714,0.95275,8.571,0.045534,0.029809,0.0003137,0.0075787,0.0033707
3,0.21042,0.0069146,27.526,0.97814,8.5262,0.043123,0.029414,0.00029727,0.010515,0.0033773
4,0.2079,0.0070003,26.641,0.96398,8.4877,0.046066,0.029046,0.00031371,0.014155,0.0033777
5,0.20501,0.0070705,26.921,1.0125,8.4944,0.045788,0.028991,0.00031245,0.010346,0.0032648
6,0.21977,0.0072595,28.11,1.0085,8.4982,0.04325,0.028867,0.00029415,0.0048189,0.0031403
7,0.20501,0.0069902,26.94,1.0186,8.5195,0.044166,0.029005,0.00030109,0.0051721,0.0030661
8,0.20045,0.0066714,26.405,0.96709,8.5261,0.044678,0.029249,0.00030439,0.0061187,0.0030048
